Stand by Me,Rick Elliott
Heat,Rick Marzan
Groundhog Day,Rick Overton
The Godfather,Rick Petrucelli
The Lord of the Rings: The Return of the King,Rick Porras
The Terminator,Rick Rossovich
Requiem for a Dream,Ricky Fier
Heat,Ricky Harris
Gone with the Wind,Ricky Holt
The Prestige,Ricky Jay
Green Book,Ricky Muse
Gone Girl,Ricky Wood
Spider-Man: Into the Spider-Verse,Rif Hutton
Million Dollar Baby,Riki Lindhome
The Hunt,Rikke Bergmann
The Lord of the Rings: The Fellowship of the Ring,Riley Brophy
The Lord of the Rings: The Two Towers,Riley Brophy
Mad Max: Fury Road,Riley Keough
Mad Max: Fury Road,Riley Paton
The Handmaiden,Rina Takagi
Howl's Moving Castle,Rina Yamada
Spirited Away,Rina Yamada
Yojimbo,Rinsaku Ogata
Howl's Moving Castle,Rio Kanno
Gran Torino,Rio Scafone
Jurassic Park,Rip Lee Walker
Mad Max: Fury Road,Ripley Voeten
Drishyam,Rishab Chadha
Logan,Rissa Rose Kilar
Batman Begins,Risteard Cooper
Das Boot,Rita Cadillac
Wild Tales,Rita Cortese
Monty Python and the Holy Grail,Rita Davies
Singin' in the Rain,Rita Moreno
Spider-Man: Across the Spider-Verse,Rita Rani Ahuja
It Happened One Night,Rita Ross
The Exorcist,Rita Sakellariou
Gone with the Wind,Rita Waterhouse
Amadeus,Rita Zohar
The Dark Knight,Ritchie Coster
12 Years a Slave,Ritchie Montgomery
Catch Me If You Can,Ritchie Montgomery
Django Unchained,Ritchie Montgomery
The Help,Ritchie Montgomery
Dangal,Ritwik Sahore
Good Will Hunting,Riva Di Paola
Indiana Jones and the Last Crusade,River Phoenix
Stand by Me,River Phoenix
"Three Billboards Outside Ebbing, Missouri",Riya May Atwood
The Wolf of Wall Street,Rizwan Manji
Warrior,Roan Carneiro
Rush,Rob Austin
The Dark Knight Rises,Rob Brown
"Lock, Stock and Two Smoking Barrels",Rob Brydon
Unforgiven,Rob Campbell
Rush,Rob Cavazos
The Dark Knight,Rob Clark
Spotlight,Rob deLeeuw
Saving Private Ryan,Rob Freeman
Forrest Gump,Rob Landry
Fight Club,Rob Lanza
Good Will Hunting,Rob Lynds
Good Will Hunting,Rob Lyons
The Shawshank Redemption,Rob Reider
The Wolf of Wall Street,Rob Reiner
Groundhog Day,Rob Riley
In the Name of the Father,Rob Spendlove
12 Years a Slave,Rob Steinberg
Forrest Gump,Robb Skyler
Harry Potter and the Deathly Hallows: Part 2,Robbie Coltrane
Snatch,Robbie Gee
The Lord of the Rings: The Two Towers,Robbie Magasiva
Hachi: A Dog's Tale,Robbie Sublett
Goodfellas,Robbie Vinton
Fight Club,Robby Robinson
There Will Be Blood,Robert Arber
The Dark Knight Rises,Robert Arensen
Spotlight,Robert B. Kennedy
Raging Bull,Robert B. Loring
North by Northwest,Robert B. Williams
Singin' in the Rain,Robert B. Williams
There Will Be Blood,Robert Barge
L.A. Confidential,Robert Barry Fleming
The Deer Hunter,Robert Beard
2001: A Space Odyssey,Robert Beatty
The 400 Blows,Robert Beauvais
The Grand Budapest Hotel,Robert Bienas
The Treasure of the Sierra Madre,Robert Blake
Jurassic Park,Robert 'Bobby Z' Zajonc
Lawrence of Arabia,Robert Bolt
Ben-Hur,Robert Brown
The Sting,Robert Brubaker
Prisoners,Robert C. Treveiler
Hachi: A Dog's Tale,Robert Capron
Trainspotting,Robert Carlyle
There Will Be Blood,Robert Caroline
Django Unchained,Robert Carradine
Spotlight,Robert Clarke
The Wolf of Wall Street,Robert Clohessy
The Iron Giant,Robert Clotworthy
Some Like It Hot,Robert Cole
Dial M for Murder,Robert Cummings
Catch Me If You Can,Robert Curtis Brown
Raging Bull,Robert Dahdah
Die Hard,Robert Davi
The Truman Show,Robert Davis
The Elephant Man,Robert Day
Singin' in the Rain,Robert Dayo
Casino,Robert De Niro
Goodfellas,Robert De Niro
Heat,Robert De Niro
Joker,Robert De Niro
Once Upon a Time in America,Robert De Niro
Raging Bull,Robert De Niro
Taxi Driver,Robert De Niro
The Deer Hunter,Robert De Niro
The Godfather Part II,Robert De Niro
Hachi: A Dog's Tale,Robert Degnan
Back to the Future,Robert DeLapp
The Great Escape,Robert Desmond
Cool Hand Luke,Robert Donner
Avengers: Endgame,Robert Downey Jr.
Avengers: Infinity War,Robert Downey Jr.
Oppenheimer,Robert Downey Jr.
Cool Hand Luke,Robert Drivas
American History X,Robert 'Duckie' Carpenter
Citizen Kane,Robert Dudley
Mr. Smith Goes to Washington,Robert Dudley
The Kid,Robert Dunbar
Apocalypse Now,Robert Duvall
Network,Robert Duvall
The Godfather,Robert Duvall
The Godfather Part II,Robert Duvall
To Kill a Mockingbird,Robert Duvall
Requiem for a Dream,Robert Dylan Cohen
Full Metal Jacket,Robert E. Hartenberger
The Sting,Robert Earl Jones
Indiana Jones and the Last Crusade,Robert Eddison
North by Northwest,Robert Ellenstein
Gone with the Wind,Robert Elliott
Mr. Smith Goes to Washington,Robert Emmett Keane
Singin' in the Rain,Robert Fortier
L.A. Confidential,Robert Foster
Singin' in the Rain,Robert Foulk
The Great Escape,Robert Freitag
Amélie,Robert Gendreu
The Exorcist,Robert Gerringer
Dead Poets Society,Robert Gleason
The Great Escape,Robert Graf
City Lights,Robert Graves
The Lion King,Robert Guillaume
Citizen Kane,Robert Haines
North by Northwest,Robert Haines
Singin' in the Rain,Robert Haines
The Shawshank Redemption,Robert Haley
Scarface,Robert Hammer Cannerday
Once Upon a Time in America,Robert Harper
L.A. Confidential,Robert Harrison
There Will Be Blood,Robert Hills
The Grapes of Wrath,Robert Homans
It's a Wonderful Life,Robert J. Anderson
The Grapes of Wrath,Robert J. Anderson
Dead Poets Society,Robert J. Zigler III
Taxi Driver,Robert John Keiber
Mad Max: Fury Road,Robert Jones
The Best Years of Our Lives,Robert Karnes
Unforgiven,Robert Koons
Back to the Future,Robert Krantz
Rocky,Robert L. Tangrea
Léon: The Professional,Robert LaSardo
Die Hard,Robert Lesser
The Elephant Man,Robert Lewis Bush
Scarface,Robert Loggia
1917,Robert Maaser
Million Dollar Baby,Robert Maron
Prisoners,Robert Mello
Mr. Smith Goes to Washington,Robert Middlemass
Heat,Robert Miranda
Spider-Man: No Way Home,Robert Mitchel Owenby
Hacksaw Ridge,Robert Morgan
Mr. Smith Goes to Washington,Robert Morgan
Jaws,Robert Nevin
Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,Robert O'Neil
Psycho,Robert Osborne
Taxi Driver,Robert P. Cohen
City Lights,Robert Parrish
Braveheart,Robert Paterson
Terminator 2: Judgment Day,Robert Patrick
The Dark Knight,Robert Patrick Stern
Catch Me If You Can,Robert Peters
The Lord of the Rings: The Return of the King,Robert Pollock
The Lord of the Rings: The Two Towers,Robert Pollock
Avengers: Endgame,Robert Pralgo
Avengers: Infinity War,Robert Pralgo
Avengers: Endgame,Robert Redford
The Sting,Robert Redford
Blade Runner,Robert Reiter
Lawrence of Arabia,Robert Rietti
Platoon,Robert 'Rock' Galotti
Catch Me If You Can,Robert Ruth
Pulp Fiction,Robert Ruth
Reservoir Dogs,Robert Ruth
Dead Poets Society,Robert Sean Leonard
Jaws,Robert Shaw
The Grapes of Wrath,Robert Shaw
The Sting,Robert Shaw
North by Northwest,Robert Shayne
Rear Window,Robert Sherman
The Matrix,Robert Simper
To Be or Not to Be,Robert Stack
Mr. Smith Goes to Washington,Robert Sterling
The Dark Knight,Robert Stone
Catch Me If You Can,Robert Symonds
The Exorcist,Robert Symonds
Good Will Hunting,Robert Talvano
Gone Girl,Robert Tarpinian
The Matrix,Robert Taylor
L.A. Confidential,Robert Thompson
The Departed,Robert 'Toshi' Kar Yuen Chan
Raging Bull,Robert Uricola
Logan,Robert Vargas
The Prestige,Robert W. Arbogast
The Silence of the Lambs,Robert W. Castle
The Departed,Robert Wahlberg
12 Angry Men,Robert Webber
All About Eve,Robert Whitney
Terminator 2: Judgment Day,Robert Winley
The Dark Knight Rises,Robert Wisdom
Logan,Robert Wu
The Lord of the Rings: The Two Towers,Robert Young
Cinema Paradiso,Roberta Lena
City of God,Roberta Rodrigues
Life Is Beautiful,Roberto Benigni
For a Few Dollars More,Roberto Camardiel
The Treasure of the Sierra Madre,Roberto Cañedo
Hotel Rwanda,Roberto Citran
Scarface,Roberto Contreras
Coco,Roberto Donati
Amores Perros,Roberto Medina
How to Train Your Dragon,Robin Atkin Downes
Shutter Island,Robin Bartlett
Groundhog Day,Robin Duke
Dial M for Murder,Robin Hughes
The Grand Budapest Hotel,Robin Hurlstone
Amadeus,Robin Leggate
Into the Wild,Robin Mathews
The Shining,Robin Pappas
Taxi Driver,Robin Utt
Aladdin,Robin Williams
Dead Poets Society,Robin Williams
Good Will Hunting,Robin Williams
Forrest Gump,Robin Wright
The Lord of the Rings: The Two Towers,Robyn Malcolm
Joker,Rocco Luna
L.A. Confidential,Rocco Salata
Gran Torino,Rochelle Winter
The Prestige,Rock Anthony
Logan,Rocky Abou-Sakher
On the Waterfront,Rod Steiger
Inglourious Basterds,Rod Taylor
The Pianist,Roddy Skeaping
V for Vendetta,Roderic Culver
Amadeus,Roderick Cook
No Country for Old Men,Rodger Boyce
"Monsters, Inc.",Rodger Bumpass
The Incredibles,Rodger Bumpass
The Iron Giant,Rodger Bumpass
The Lord of the Rings: The Fellowship of the Ring,Rodney Bane
The Lord of the Rings: The Two Towers,Rodney Cook
Batman Begins,Rodney Ryan
Green Book,Rodolfo Vallelonga
Before Sunset,Rodolphe Pauly
Prisoners,Rodrick Goins
Room,Rodrigo Fernandez-Stoll
Amores Perros,Rodrigo Murray
Amores Perros,Rodrigo Ostap
Whiplash,Rogelio Douglas Jr.
V for Vendetta,Roger Allam
Das Boot,Roger Barth
Barry Lyndon,Roger Booth
Pan's Labyrinth,Roger Casamajor
The Godfather Part II,Roger Corman
The Silence of the Lambs,Roger Corman
Batman Begins,Roger Griffiths
Mr. Smith Goes to Washington,Roger Haliday
The Grapes of Wrath,Roger Imhof
Catch Me If You Can,Roger Léger
The Dark Knight,Roger Monk
Rush,Roger Nevares
The Prestige,Roger Rees
Joker,Roger Squitero
Paths of Glory,Roger Vagnoid
Batman Begins,Roger Yuan
Harry Potter and the Deathly Hallows: Part 2,Rohan Gotobed
The Shawshank Redemption,Rohn Thomas
No Country for Old Men,Roland Uribe
To Be or Not to Be,Roland Varno
Citizen Kane,Roland Winters
Spider-Man: No Way Home,Rolando Fernandez
Downfall,Rolf Kanies
Saving Private Ryan,Rolf Saxon
Metropolis,Rolf von Goth
Das Boot,Rolf Weber
Pather Panchali,Roma Ganguli
For a Few Dollars More,Román Ariznavarreta
Once Upon a Time in the West,Román Ariznavarreta
"The Good, the Bad and the Ugly",Román Ariznavarreta
The Grand Budapest Hotel,Roman Berger
The Best Years of Our Lives,Roman Bohnen
The Godfather,Roman Coppola
The Godfather Part II,Roman Coppola
Chinatown,Roman Polanski
Warrior,Roman Vasylyshyn
The Father,Roman Zeller
"The Good, the Bad and the Ugly",Romano Puppo
Monty Python and the Holy Grail,Romilly Squire
The Father,Romulus Stoicescu
Platoon,Romy Sevilla
Platoon,Ron Barracks
Avengers: Endgame,Ron Bottitta
The Dark Knight,Ron Dean
The Exorcist,Ron Faber
Green Book,Ron Flagge
The Godfather,Ron Gilbert
The Usual Suspects,Ron Gilbert
The Shawshank Redemption,Ron Newell
Once Upon a Time in America,Ron Nummi
The Prestige,Ron Perkins
L.A. Confidential,Ron Rifkin
The Truman Show,Ron Taylor
The Silence of the Lambs,Ron Vawter
Unforgiven,Ron White
Terminator 2: Judgment Day,Ron Young
Oppenheimer,Ronald Auguste
Scarface,Ronald G. Joseph
Snatch,Ronald Isaac
There Will Be Blood,Ronald Krut
Indiana Jones and the Last Crusade,Ronald Lacey
Saving Private Ryan,Ronald Longridge
Casino,Ronald Maccone
Goodfellas,Ronald Maccone
Rebecca,Ronald R. Rondell
Django Unchained,Ronan Hice
Batman Begins,Ronan Leahy
The Dark Knight,Ronan Summers
The Pianist,Ronan Vibert
In the Name of the Father,Ronan Wilmot
"Lock, Stock and Two Smoking Barrels",Ronnie Fox
The Dark Knight Rises,Ronnie Gene Blevins
The Sixth Sense,Ronnie Lea
It's a Wonderful Life,Ronnie Ralph
Kill Bill: Vol. 1,Ronnie Yoshiko Fujiyama
Batman Begins,Rory Campbell
Oppenheimer,Rory Keane
The Dark Knight Rises,Rory Nolan
Room,Rory O'Shea
Amores Perros,Rosa María Bianchi
M,Rosa Valetti
Coco,Rosalba Sotelo
Gone Girl,Rosamund Pike
Pulp Fiction,Rosanna Arquette
Gone with the Wind,Roscoe Ates
It Happened One Night,Roscoe Karns
Metropolis,Rose Lichtenstein
Blade Runner,Rose Mascari
It Happened One Night,Rose May
The Grapes of Wrath,Rose Plumer
For a Few Dollars More,Rosemary Dexter
The Wolf of Wall Street,Rosemary Howard
To Kill a Mockingbird,Rosemary Murphy
Mad Max: Fury Road,Rosie Huntington-Whiteley
Hotel Rwanda,Rosie Motene
Parasite,Rosie Peralta
Million Dollar Baby,Rosine 'Ace' Hatem
The Help,Roslyn Ruff
Rear Window,Ross Bagdasarian
The Lord of the Rings: The Return of the King,Ross Duncan
Requiem for a Dream,Ross Lombardo
Avengers: Endgame,Ross Marquand
Avengers: Infinity War,Ross Marquand
Django Unchained,Ross P. Cook
Once Upon a Time in America,Rossana Canghiari
Finding Nemo,Rove McManus
The Lion King,Rowan Atkinson
The Matrix,Rowan Witt
Reservoir Dogs,Rowland Wafford
Indiana Jones and the Last Crusade,Roy Beck
The Exorcist,Roy Cooper
The Best Years of Our Lives,Roy Darmour
Amadeus,Roy Dotrice
The Elephant Man,Roy Evans
Monty Python and the Holy Grail,Roy Forge Smith
Chinatown,Roy Jenson
The Grand Budapest Hotel,Roy Macready
Network,Roy Poole
Chinatown,Roy Roberts
Alien,Roy Scammell
Jaws,Roy Scheider
The Pianist,Roy Smiles
Snatch,Roy Snell
Hachi: A Dog's Tale,Roy Souza
Barry Lyndon,Roy Spencer
Dr. Strangelove or: How I Learned to Stop Worrying and Love the Bomb,Roy Stephens
Lawrence of Arabia,Roy Stevens
A Beautiful Mind,Roy Thinnes
The Lord of the Rings: The Return of the King,Royd Tolkien
Gone Girl,Roz McHenry
Batman Begins,Ruben Halse
Singin' in the Rain,Ruby C. Currie
Harry Potter and the Deathly Hallows: Part 2,Ruby Evans
Goodfellas,Ruby Gaynor
Shutter Island,Ruby Jerins
Spider-Man: Into the Spider-Verse,Ruby Zalduondo
M,Rudolf Blümner
Metropolis,Rudolf Klein-Rogge
Ford v Ferrari,Rudolf Martin
The Exorcist,Rudolf Schündler
The Great Dictator,Rudolph Anders
To Be or Not to Be,Rudolph Anders
Pirates of the Caribbean: The Curse of the Black Pearl,Rudolph McCollum
12 Angry Men,Rudy Bond
On the Waterfront,Rudy Bond
The Godfather,Rudy Bond
Spider-Man: No Way Home,Rudy Eisenzopf
Amélie,Rudy Galindo
Citizen Kane,Rudy Germane
The Secret in Their Eyes,Rudy Romano
Judgment at Nuremberg,Rudy Solari
Amélie,Rufus
The Father,Rufus Sewell
Spirited Away,Rumi Hiiragi
Pather Panchali,Runki Banerjee
V for Vendetta,Rupert Graves
Harry Potter and the Deathly Hallows: Part 2,Rupert Grint
Braveheart,Rupert Vansittart
Cool Hand Luke,Rush Williams
The Grapes of Wrath,Russ Clark
Inception,Russ Fega
Interstellar,Russ Fega
Memento,Russ Fega
The Dark Knight Rises,Russ Fega
The Prestige,Russ Fega
Mad Max: Fury Road,Russ McCarroll
Network,Russ Petranto
Citizen Kane,Russ Powell
Modern Times,Russ Powell
To Be or Not to Be,Russ Powell
Django Unchained,Russ Tamblyn
Forrest Gump,Russ Wilson
Avengers: Endgame,Russell Bobbitt
A Beautiful Mind,Russell Crowe
Gladiator,Russell Crowe
L.A. Confidential,Russell Crowe
Goodfellas,Russell Halley
There Will Be Blood,Russell Harvard
The Best Years of Our Lives,Russell Meeker
Mr. Smith Goes to Washington,Russell Simpson
The Grapes of Wrath,Russell Simpson
Spider-Man: Across the Spider-Verse,Russell Tyre Francis
Harry Potter and the Deathly Hallows: Part 2,Rusty Goffe
Once Upon a Time in America,Rusty Jacobs
Witness for the Prosecution,Ruta Lee
The Deer Hunter,Rutanya Alda
Batman Begins,Rutger Hauer
Blade Runner,Rutger Hauer
Gone with the Wind,Ruth Byers
Mr. Smith Goes to Washington,Ruth Donnelly
Schindler's List,Ruth Farhi
Gladiator,Ruth Frendo
Coco,Ruth Livier
Singin' in the Rain,Ruth Packard
The Pianist,Ruth Platt
The Best Years of Our Lives,Ruth Sanderson
Citizen Kane,Ruth Warrick
To Kill a Mockingbird,Ruth White
Coco,Ruth Zalduondo
Spider-Man: Across the Spider-Verse,Ruth Zalduondo
Spider-Man: Into the Spider-Verse,Ruth Zalduondo
No Country for Old Men,Rutherford Cravens
The Lord of the Rings: The Fellowship of the Ring,Ryan Carey
The Lord of the Rings: The Two Towers,Ryan Carey
Hacksaw Ridge,Ryan Corr
Inception,Ryan Hayward
Top Gun: Maverick,Ryan Heilmann
Saving Private Ryan,Ryan Hurst
Interstellar,Ryan Irving
Catch Me If You Can,Ryan Izay
1917,Ryan Nolan
Ford v Ferrari,Ryan O'Dell
The Iron Giant,Ryan O'Donohue
Toy Story,Ryan O'Donohue
Barry Lyndon,Ryan O'Neal
Once Upon a Time in America,Ryan Paris
Logan,Ryan Sturz
Harry Potter and the Deathly Hallows: Part 2,Ryan Turner
Eternal Sunshine of the Spotless Mind,Ryan Whitney
Your Name.,Ryo Narita
Tokyo Story,Ryōko Mizuki
Your Name.,Ryoko Usami
The Pianist,Ryszard Kluge
Schindler's List,Ryszard Radwański
Memories of Murder,Ryu Tae-ho
Howl's Moving Castle,Ryunosuke Kamiki
Spirited Away,Ryunosuke Kamiki
Your Name.,Ryunosuke Kamiki
Yojimbo,Ryusuke Nishio
Seven Samurai,Ryûtarô Amami
Harakiri,Ryūtarō Gomi
La haine,Rywka Wajsbrot
Terminator 2: Judgment Day,S. Epatha Merkerson
2001: A Space Odyssey,S. Newton Anderson
The Kid,S.D. Wilcox
It Happened One Night,S.S. Simon
Casablanca,S.Z. Sakall
The Lord of the Rings: The Fellowship of the Ring,Sabine Crossen
The Grand Budapest Hotel,Sabine Euler
Raging Bull,Sabine Turco Jr.
The Grand Budapest Hotel,Sabine Urig
La haine,Sabrina Houicha
Inglourious Basterds,Sabrina Rattey
The Lord of the Rings: The Fellowship of the Ring,Sacha Lee
Like Stars on Earth,Sachet Engineer
Back to the Future,Sachi Parker
Spirited Away,Sachie Azuma
Kill Bill: Vol. 1,Sachiko Fujii
Tokyo Story,Sachiko Mitani
Ikiru,Sachio Sakai
Seven Samurai,Sachio Sakai
Yojimbo,Sachio Sakai
The Kid,Sadie Gordon
Oppenheimer,Sadie Stratton
The Lord of the Rings: The Return of the King,Sadwyn Brophy
The Truman Show,Saemi Nakamura
In the Name of the Father,Saffron Burrows
Gone Girl,Sahlima
Gladiator,Said Amel
La haine,Saïd Taghmaoui
Batman Begins,Sai-Kit Yung
To Kill a Mockingbird,Sailor Vincent
Kill Bill: Vol. 1,Sakichi Sato
Dangal,Sakshi Tanwar
Full Metal Jacket,Sal Lopez
The Godfather,Sal Richards
Raging Bull,Sal Serafino Tomassetti
The Lord of the Rings: The Fellowship of the Ring,Sala Baker
The Lord of the Rings: The Return of the King,Sala Baker
The Lord of the Rings: The Two Towers,Sala Baker
Logan,Salef Celiz
L.A. Confidential,Salim Grant
The Intouchables,Salimata Kamate
Monty Python and the Holy Grail,Sally Coombe
Citizen Kane,Sally Corner
Forrest Gump,Sally Field
North by Northwest,Sally Fraser
Monty Python and the Holy Grail,Sally Kinghorn
The Sting,Sally Kirkland
Fargo,Sally Wingert
The Dark Knight Rises,Salomon Passariello
Coco,Salvador Reyes
Inglourious Basterds,Salvadore Brandt
Once Upon a Time in America,Salvatore Billa
Cinema Paradiso,Salvatore Cascio
The Godfather,Salvatore Corsitto
The Godfather Part II,Salvatore Po
Forrest Gump,Sam Anderson
Citizen Kane,Sam Ash
It's a Wonderful Life,Sam Ash
Mr. Smith Goes to Washington,Sam Ash
Some Like It Hot,Sam Bagley
Apocalypse Now,Sam Bottoms
Whiplash,Sam Campisi
The Lord of the Rings: The Two Towers,Sam Comery
